latitude start,latitude end,longitude start,longitude end,time,source,min,max,hash
10.0625,15.0625,-49.9375,-44.9375,2020-11-12,des,-11.15,-0.42,2bdc40267ae4dc5483b3e77701b7bb73
10.0625,15.0625,-49.9375,-44.9375,2020-11-17,des,-10.81,-6.92,4b78cb1a8d2a56a59dc46f48910b6874
10.0625,15.0625,-49.9375,-44.9375,2020-11-20,des,-12.18,-7.3500000000000005,6109b6036e8bed66b6f2d20c7bfe6d03
10.0625,15.0625,-49.9375,-44.9375,2020-12-02,des,-5.09,-2.45,caaf95117bba343021e3dd718ed3e8ef
10.0625,15.0625,-49.9375,-44.9375,2020-12-09,des,-8.46,-3.4,17db21ffc82f15bca341d080485f9391
10.0625,15.0625,-49.9375,-44.9375,2020-12-11,des,-9.4,-4.64,18448d7cf566a640e10fd08475e35113
10.0625,15.0625,-49.9375,-44.9375,2020-12-16,des,-8.53,-5.03,ac222dd660ad0355b3c0d09ffc671a28
10.0625,15.0625,-49.9375,-44.9375,2020-12-19,des,-11.6,-7.65,571f7e2629b2550e71c217489d2a10f0
10.0625,15.0625,-49.9375,-44.9375,2020-12-31,des,-5.9,2.91,48737c762b3bb61fcb18115eba7f8f3a
15.0625,20.0625,-59.9375,-54.9375,2020-01-04,des,-8.01,0.5700000000000001,08850344f6fe35e9456a2b8326313f00
15.0625,20.0625,-59.9375,-54.9375,2020-01-14,des,-13.52,-9.59,d59c34972a6835bfa2e4efb33cdb555b
15.0625,20.0625,-59.9375,-54.9375,2020-01-26,des,-4.12,4.14,3437e14fdba3e96afaea30a6552206eb
15.0625,20.0625,-59.9375,-54.9375,2020-02-02,des,-8.33,-2.96,65bd91d5b7de7875c28544be1454d376
15.0625,20.0625,-59.9375,-54.9375,2020-02-12,des,-12.280000000000001,-8.53,bb392b982ee2acebd323daf73802786e
15.0625,20.0625,-59.9375,-54.9375,2020-02-24,des,-7.95,4.3,103f3358a8d9a7ae1d8820391d6cc63a
15.0625,20.0625,-59.9375,-54.9375,2020-03-02,des,-8.290000000000001,-0.5700000000000001,94fb3b6cb921416a47bd651ec3faae33
