latitude start,latitude end,longitude start,longitude end,time,source,min,max,hash
15.0625,20.0625,-54.9375,-49.9375,2020-05-07,des,-5.01e-05,8.769999999999999e-05,c5d5b1034018d9a8cc45bf1e38ae5936
15.0625,20.0625,-54.9375,-49.9375,2020-05-10,des,-8.779999999999999e-05,0.0001906,fbf7a9416c8ba0559ca7e5efa4720d51
15.0625,20.0625,-54.9375,-49.9375,2020-05-22,des,-0.0002466,0.0001283,ad55e1d1af56f94a5fff13846b23763b
15.0625,20.0625,-54.9375,-49.9375,2020-05-29,des,-8.87e-05,9.07e-05,25d6d835fcd4a189ce775e88353d47c2
15.0625,20.0625,-54.9375,-49.9375,2020-06-05,des,-0.0001412,0.0002521,5c80c420b825b2115601b90c2557da15
15.0625,20.0625,-54.9375,-49.9375,2020-06-08,des,-0.0001433,0.0003142,c297762959fde7cf88560bb8f930e40c
15.0625,20.0625,-54.9375,-49.9375,2020-06-20,des,-9.04e-05,6.599999999999999e-05,cd5c1dca3bef88c38069c18d5abbb1c0
15.0625,20.0625,-54.9375,-49.9375,2020-06-27,des,-0.00017099999999999998,0.00011949999999999999,8baab62bcb94c7012a431d8f4b58546d
15.0625,20.0625,-54.9375,-49.9375,2020-07-04,des,-9.989999999999999e-05,0.000204,0c994915ea5c80ed8742c54fc98f5bf9
15.0625,20.0625,-54.9375,-49.9375,2020-07-07,des,-8.209999999999999e-05,0.0001004,dda9eab546bc5769ea232e13434265d1
15.0625,20.0625,-54.9375,-49.9375,2020-07-26,des,-0.00013649999999999998,0.0001407,5b1898fcfd76372dcdc1bc3d03f82fbc
15.0625,20.0625,-54.9375,-49.9375,2020-08-05,des,-0.0001021,7.08e-05,c9150469f49119708144969dbc81624c
15.0625,20.0625,-54.9375,-49.9375,2020-08-17,des,-0.00010719999999999999,9.58e-05,ef8b3a8a5bbbd225a9dfd18660d084f3
15.0625,20.0625,-54.9375,-49.9375,2020-08-31,des,-0.0001806,0.0001781,b2d8a5364284fed82104489e18d1ead1
